location,aiPlaceName,rank,candidateName,categoryName,categoryGroupCode,address,placeUrl,x,y,score,gatePass,containsDirection,prefixRest,suffixRest
경주,경주 동부 사적지대,0,경주 동부 사적지대,"여행 > 관광,명소 > 문화유적 > 유적지",,경북 경주시 황남동 104-1,http://place.map.kakao.com/12629551,129.21793616052602,35.83536699603137,8,true,EXACT,,
경주,경주 황남리 고분군,0,황남리고분군,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",,경북 경주시 계림로 9,http://place.map.kakao.com/8179016,129.21319151973745,35.83983358560991,3,true,AI_LONGER,,
경주,고도리,0,고도리,음식점 > 술집,FD6,경북 경주시 포석로 1074,http://place.map.kakao.com/349223979,129.209789251684,35.8367416643224,10,true,EXACT,,
경주,무궁미가,0,무궁미가,여행 > 기념품판매,,경북 경주시 포석로1095번길 6,http://place.map.kakao.com/1900128504,129.20927011234116,35.83881010301124,8,true,EXACT,,
경주,양지다방,0,양지다방,음식점 > 카페,CE7,경북 경주시 사정로57번길 7-2,http://place.map.kakao.com/599889357,129.209207485633,35.8372704666191,10,true,EXACT,,
경주,큰기와 황리단길 본점,-1,,,,,,,,,,,,
경주,월정교,0,경주춘양교지,"여행 > 관광,명소 > 문화유적",,경북 경주시 인왕동 921-1,http://place.map.kakao.com/12706099,129.22614089954646,35.82843036862392,3,false,DISJOINT,,
경주,월정교,1,월정교,"여행 > 관광,명소 > 문화유적",,경북 경주시 교동 274,http://place.map.kakao.com/1839209698,129.21812129691938,35.82929954620109,8,true,EXACT,,
경주,월정교,2,월정교 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 교동 153-5,http://place.map.kakao.com/182251458,129.21538412500448,35.82795343347463,8,true,CANDIDATE_LONGER,,주차장
경주,월정교,3,월정교 주차장화장실,"가정,생활 > 화장실",,경북 경주시 교동 155-2,http://place.map.kakao.com/1538567641,129.215750524949,35.8283971990151,8,true,CANDIDATE_LONGER,,주차장화장실
경주,월정교,4,월정교,"음식점 > 한식 > 해물,생선",FD6,경북 경주시 감포읍 동해안로 1890,http://place.map.kakao.com/1613134148,129.494138377529,35.7773018587763,10,true,EXACT,,
경주,교촌마을,0,교촌한옥마을,"여행 > 체험여행 > 정보화,체험마을",,경북 경주시 교촌길 39-2,http://place.map.kakao.com/12578939,129.21469503800208,35.8296330738302,3,false,DISJOINT,,
경주,교촌마을,1,교촌,부동산 > 지명,,경북 경주시 교동,http://place.map.kakao.com/25182534,129.217092468907,35.8300213535354,8,true,AI_LONGER,,
경주,교촌마을,2,경주교촌마을 교촌홍보관,"문화,예술 > 문화시설 > 전시관",CT1,경북 경주시 교촌안길 31,http://place.map.kakao.com/27355657,129.217608923664,35.8299721749093,8,true,CANDIDATE_LONGER,경주,교촌홍보관
경주,교촌마을,3,교촌한옥마을 관광안내소,"여행 > 관광,명소 > 관광안내소",,경북 경주시 교촌길 39-2,http://place.map.kakao.com/974836581,129.2147210372,35.8295334795173,3,false,DISJOINT,,
경주,교촌마을,4,경주교촌마을 문화관광해설사의집,"여행 > 관광,명소 > 관광안내소",,경북 경주시 교동 18-9,http://place.map.kakao.com/884682063,129.217648784652,35.831046385845,8,true,CANDIDATE_LONGER,경주,문화관광해설사의집
경주,경주계림,0,경주계림,"여행 > 관광,명소 > 숲",AT4,경북 경주시 교동 1,http://place.map.kakao.com/8183204,129.218916244204,35.8325754812219,10,true,EXACT,,
경주,경주계림,1,경주계림밀면,음식점 > 한식 > 국수,FD6,경북 경주시 용담로54번길 17-19,http://place.map.kakao.com/198262235,129.215017861245,35.8649074791704,10,true,CANDIDATE_LONGER,,밀면
경주,경주계림,2,플래시백계림,"문화,예술 > 문화시설 > 전시관",CT1,경북 경주시 천북남로 14,http://place.map.kakao.com/1333376059,129.29007224069096,35.844696925055544,3,false,DISJOINT,,
경주,경주계림,3,계림중학교,"교육,학문 > 학교 > 중학교",SC4,경북 경주시 용담로 68,http://place.map.kakao.com/8180944,129.21429831762,35.8640314216684,3,false,DISJOINT,,
경주,경주계림,4,계림초등학교,"교육,학문 > 학교 > 초등학교",SC4,경북 경주시 동문로43번길 16,http://place.map.kakao.com/8648648,129.213151126054,35.849369179305,3,false,DISJOINT,,
경주,황남빵,0,황남빵,"음식점 > 간식 > 제과,베이커리",FD6,경북 경주시 태종로 783,http://place.map.kakao.com/26519092,129.21364442351,35.8408398161359,10,true,EXACT,,
경주,황남빵,1,황남빵 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 황오동 347-1,http://place.map.kakao.com/1835194643,129.213692602416,35.8407019694528,8,true,CANDIDATE_LONGER,,주차장
경주,신라왕경숲,0,신라왕경숲,여행 > 공원,,경북 경주시 구황동 883-44,http://place.map.kakao.com/27572563,129.238822569371,35.8399154335654,8,true,EXACT,,
경주,신라왕경숲,1,신라왕경숲 주차장2,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 구황동 885-6,http://place.map.kakao.com/27572560,129.2415965901329,35.83939695854148,8,true,CANDIDATE_LONGER,,주차장2
경주,경주동궁원,0,경주동궁원,"여행 > 관광,명소 > 수목원,식물원",AT4,경북 경주시 보문로 74-14,http://place.map.kakao.com/19464673,129.26166060389696,35.849507092525485,10,true,EXACT,,
경주,경주동궁원,1,경주동궁원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 북군동 576-4,http://place.map.kakao.com/1746105493,129.262429699036,35.8505558270305,8,true,CANDIDATE_LONGER,,주차장
경주,경주동궁원,2,경주동궁원 동궁식물원 본관,"여행 > 관광,명소 > 수목원,식물원",AT4,경북 경주시 보문로 74-13,http://place.map.kakao.com/643170133,129.264248812477,35.8505431697621,10,true,CANDIDATE_LONGER,,동궁식물원본관
경주,경주동궁원,3,경주동궁원 화장실,"가정,생활 > 화장실",,경북 경주시 보문로 74-13,http://place.map.kakao.com/1546960256,129.263233825521,35.8498775154583,8,true,CANDIDATE_LONGER,,화장실
경주,경주동궁원,4,경주동궁원 매표소,"서비스,산업 > 관리,운영 > 매표소",,경북 경주시 북군동 576-4,http://place.map.kakao.com/720004631,129.262844277822,35.850501162763,8,true,CANDIDATE_LONGER,,매표소
경주,맷돌순두부,0,맷돌순두부,음식점 > 한식 > 두부전문점,FD6,경북 경주시 북군길 7,http://place.map.kakao.com/10341223,129.262849554884,35.851776927027,10,true,EXACT,,
경주,맷돌순두부,1,전통맷돌순두부,음식점 > 한식 > 두부전문점,FD6,경북 경주시 숲머리길 111,http://place.map.kakao.com/9366085,129.24845969804,35.8408887500275,10,true,CANDIDATE_LONGER,전통,
경주,맷돌순두부,2,기와골맷돌순두부,음식점 > 한식 > 두부전문점,FD6,경북 경주시 숲머리길 142,http://place.map.kakao.com/26825545,129.25155049044952,35.84186884725916,10,true,CANDIDATE_LONGER,기와골,
경주,맷돌순두부,3,천마맷돌순두부,음식점 > 한식 > 두부전문점,FD6,경북 경주시 첨성로73번길 12,http://place.map.kakao.com/2041571944,129.210557845819,35.8341334116272,10,true,CANDIDATE_LONGER,천마,
경주,맷돌순두부,4,대신맷돌순두부,음식점 > 한식 > 두부전문점,FD6,경북 경주시 용강상리2길 4-1,http://place.map.kakao.com/8296089,129.22642500589,35.8632089080184,10,true,CANDIDATE_LONGER,대신,
경주,경주레저,0,경주레저,"스포츠,레저 > 스포츠시설",,경북 경주시 보문로 4-72,http://place.map.kakao.com/19760587,129.2656058420282,35.84879930737125,8,true,EXACT,,
경주,경주레저,1,경주월드리조트 레저풀,"여행 > 관광,명소",,경북 경주시 보문로 544,http://place.map.kakao.com/17581977,129.282456018499,35.8346106923681,3,false,DISJOINT,,
경주,경주레저,2,일성경주보문콘도&리조트,"여행 > 숙박 > 콘도,리조트 > 일성콘도미니엄",AD5,경북 경주시 보문로 365,http://place.map.kakao.com/8045883,129.281023513995,35.8485714514036,3,false,DISJOINT,,
경주,경주레저,3,솔밭수상레저,"스포츠,레저 > 수영,수상 > 수상스포츠",,경북 경주시 양남면 양남로 58-38,http://place.map.kakao.com/623506198,129.4520125818942,35.66125256883432,3,false,DISJOINT,,
경주,경주레저,4,애기지낚시터,"스포츠,레저 > 낚시 > 낚시터",,경북 경주시 서면 아화리 705-28,http://place.map.kakao.com/24734406,129.039948221967,35.9009675620073,3,false,DISJOINT,,
경주,아덴,0,아덴 보문호수점,음식점 > 카페 > 테마카페 > 디저트카페,CE7,경북 경주시 한국관광1번로 34,http://place.map.kakao.com/425270187,129.28367743254475,35.84313285674398,10,true,CANDIDATE_LONGER,,보문호수점
경주,아덴,1,아덴 2호점,음식점 > 카페 > 테마카페 > 디저트카페,CE7,경북 경주시 사정로 57,http://place.map.kakao.com/1345543229,129.209153680974,35.8367668704458,10,true,CANDIDATE_LONGER,,2호점
경주,아덴,2,아덴블랑제리 용황점,"음식점 > 간식 > 제과,베이커리",FD6,경북 경주시 용황로8길 5,http://place.map.kakao.com/1224343136,129.22607180123495,35.88270671143068,10,true,CANDIDATE_LONGER,,블랑제리용황점
경주,낙지마실,0,낙지마실,"음식점 > 한식 > 해물,생선",FD6,경북 경주시 북군길 9,http://place.map.kakao.com/9729398,129.2629476350143,35.851645330156884,10,true,EXACT,,
경주,경주 버드파크,0,경주버드파크,"여행 > 관광,명소 > 테마파크",AT4,경북 경주시 보문로 74-14,http://place.map.kakao.com/22836504,129.26136419785396,35.84928020700084,5,true,EXACT,,
경주,경주 버드파크,1,경주동궁원 경주버드파크야외체험장,"교육,학문 > 교육단체 > 체험학습장",,경북 경주시 북군동 591-1,http://place.map.kakao.com/1120491012,129.26129149867,35.8489806304161,3,true,CANDIDATE_LONGER,경주동궁원,야외체험장
경주,아빠피자 한화리조트경주점,-1,,,,,,,,,,,,
경주,엘로우,0,엘로우,음식점 > 카페,CE7,경북 경주시 경감로 375-16,http://place.map.kakao.com/1657634396,129.27175177011577,35.84516648354257,10,true,EXACT,,
경주,엘로우,1,엘로우 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 천군동 315-1,http://place.map.kakao.com/903735840,129.271957837062,35.8449805771281,8,true,CANDIDATE_LONGER,,주차장
경주,보문호,0,보문호,"여행 > 관광,명소 > 호수",AT4,경북 경주시 신평동 719-1,http://place.map.kakao.com/7891771,129.27753795591485,35.84460638582451,10,true,EXACT,,
경주,보문호,1,보문호 유선장,"교통,수송 > 교통시설 > 선착장,항만시설 > 유람선선착장",,경북 경주시 신평동 719-143,http://place.map.kakao.com/11315724,129.283670687001,35.8428590717364,8,true,CANDIDATE_LONGER,,유선장
경주,아임맛,0,아임맛,음식점 > 한식,FD6,경북 경주시 엑스포로 80,http://place.map.kakao.com/389188743,129.289863734585,35.8345598101658,10,true,EXACT,,
경주,경주엑스포대공원,0,경주엑스포대공원,여행 > 공원 > 도시근린공원,,경북 경주시 경감로 614,http://place.map.kakao.com/23853687,129.28834791643507,35.83086563680756,8,true,EXACT,,
경주,경주엑스포대공원,1,경주엑스포대공원 서문주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 천군동 130,http://place.map.kakao.com/18071642,129.286588138565,35.833468888576,8,true,CANDIDATE_LONGER,,서문주차장
경주,경주엑스포대공원,2,경주엑스포대공원 자연사박물관,"문화,예술 > 문화시설 > 박물관",CT1,경북 경주시 경감로 614,http://place.map.kakao.com/2105519589,129.286749740316,35.83061855315,8,true,CANDIDATE_LONGER,,자연사박물관
경주,경주엑스포대공원,3,경주엑스포대공원 백결공연장,"문화,예술 > 문화시설 > 공연장,연극극장",CT1,경북 경주시 경감로 614,http://place.map.kakao.com/17560329,129.28947043676308,35.83200207262181,8,true,CANDIDATE_LONGER,,백결공연장
경주,경주엑스포대공원,4,경주엑스포대공원 동문주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 천군동 130,http://place.map.kakao.com/18071644,129.292995750637,35.83250518311833,8,true,CANDIDATE_LONGER,,동문주차장
경주,토함산,0,토함산,"여행 > 관광,명소 > 산",AT4,경북 경주시 마동 산 1-1,http://place.map.kakao.com/8107208,129.34523390026058,35.80177195761822,10,true,EXACT,,
경주,토함산,1,토함산자연휴양림,"여행 > 관광,명소 > 자연휴양림",AT4,경북 경주시 문무대왕면 불국로 1208-45,http://place.map.kakao.com/8107290,129.36542528026993,35.761693380853785,10,true,CANDIDATE_LONGER,,자연휴양림
경주,토함산,2,불국사토함산밀면,음식점 > 한식 > 국수,FD6,경북 경주시 구정1길 8,http://place.map.kakao.com/26875855,129.298052080365,35.77753747853498,10,true,CANDIDATE_LONGER,불국사,밀면
경주,토함산,3,토함산식당,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,경북 경주시 새골길 197,http://place.map.kakao.com/8114811,129.312736540521,35.798541805332,10,true,CANDIDATE_LONGER,,식당
경주,토함산,4,토함산터널,"교통,수송 > 도로시설 > 터널",,경북 경주시 문무대왕면 장항리 산 498,http://place.map.kakao.com/27071654,129.3624685765152,35.76906964153608,8,true,CANDIDATE_LONGER,,터널
경주,불국사,0,불국사,"문화,예술 > 종교 > 불교 > 절,사찰",,경북 경주시 불국로 385,http://place.map.kakao.com/12760573,129.3318426090494,35.78991466172384,8,true,EXACT,,
경주,불국사,1,불국사 정문주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,경북 경주시 진현동 산 70-1,http://place.map.kakao.com/20516971,129.3322329651638,35.786357938744,8,true,CANDIDATE_LONGER,,정문주차장
경주,불국사,2,하운드호텔 경주불국사,여행 > 숙박 > 호텔,AD5,경북 경주시 불국신택지4길 34,http://place.map.kakao.com/832046967,129.325443977923,35.7856641473026,8,true,CANDIDATE_LONGER,하운드호텔경주,
경주,불국사,3,불국사 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,경북 경주시 진현동 50-2,http://place.map.kakao.com/704451699,129.32905024914854,35.78642866890904,8,true,CANDIDATE_LONGER,,공영주차장
경주,불국사,4,불국사농협 진현지점,"금융,보험 > 금융서비스 > 은행 > 농축협",,경북 경주시 진현로2길 54,http://place.map.kakao.com/8246726,129.32759715454688,35.78570716345793,8,true,CANDIDATE_LONGER,,농협진현지점
경주,내류사,0,내류사,음식점 > 카페,CE7,경북 경주시 영불로 263-7,http://place.map.kakao.com/1256052575,129.328659098998,35.7853784406057,10,true,EXACT,,
경주,늘봄,0,늘봄,"가정,생활 > 패션 > 의류판매",,경북 경주시 금성로 295,http://place.map.kakao.com/13325097,129.206400065839,35.8440979321628,8,true,EXACT,,
경주,늘봄,1,늘봄,음식점 > 한식 > 쌈밥,FD6,경북 경주시 보불로 107,http://place.map.kakao.com/26900498,129.313037428026,35.7938146136754,10,true,EXACT,,
경주,늘봄,2,늘봄,음식점 > 한식,FD6,경북 경주시 내남면 이조중앙길 13-1,http://place.map.kakao.com/1093420026,129.198450348776,35.7509811107766,10,true,EXACT,,
경주,늘봄,3,늘봄노래연습장,"가정,생활 > 여가시설 > 노래방",,경북 경주시 감포읍 감포로8길 8,http://place.map.kakao.com/16818217,129.5018018484052,35.80674825986177,8,true,CANDIDATE_LONGER,,노래연습장
경주,늘봄,4,경주 늘봄농원,"서비스,산업 > 축산업 > 농장,목장",,경북 경주시 강동면 유금강정길 33-77,http://place.map.kakao.com/1340309698,129.28497082876,35.9962817670654,8,true,CANDIDATE_LONGER,경주,농원
경주,대산도예,0,대산도예,"문화,예술 > 미술,공예 > 도자기",,경북 경주시 하동공예촌길 12-5,http://place.map.kakao.com/16460987,129.3112589786375,35.8049549336038,8,true,EXACT,,
경주,대산도예,1,대산도예 체험장,"교육,학문 > 교육단체 > 체험학습장",,경북 경주시 보불로 213,http://place.map.kakao.com/16957234,129.31165729680424,35.80270821194544,8,true,CANDIDATE_LONGER,,체험장
경주,자연애곤드레 경주불국사본점,-1,,,,,,,,,,,,
경주,송대말 등대,0,송대말등대,"교통,수송 > 교통시설 > 등대",,경북 경주시 감포읍 감포로 226-19,http://place.map.kakao.com/9865973,129.5113556677616,35.80722828526161,3,true,EXACT,,
경주,송대말 등대,1,송대말등대 빛체험전시관,"문화,예술 > 문화시설 > 전시관",CT1,경북 경주시 감포읍 감포로 226-19,http://place.map.kakao.com/1394788185,129.5113590714177,35.807336332617545,3,true,CANDIDATE_LONGER,,빛체험전시관
경주,커피다루다,0,커피다루다,음식점 > 카페,CE7,경북 경주시 감포읍 동해안로 1708,http://place.map.kakao.com/440172661,129.493121342499,35.7614474086665,10,true,EXACT,,
경주,일미횟집,0,일미횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,경북 경주시 감포읍 동해안로 1628-3,http://place.map.kakao.com/10746913,129.49122354126027,35.755182471662664,10,true,EXACT,,
경주,일미횟집,1,일미등푸른회,"음식점 > 한식 > 해물,생선 > 회",FD6,경북 경주시 안강읍 구부랑두림길 46,http://place.map.kakao.com/2008215339,129.193073887464,36.0020344383748,5,false,DISJOINT,,
경주,해파랑길11코스,0,해파랑길 11코스,"여행 > 관광,명소 > 도보여행 > 해파랑길",AT4,경북 경주시 문무대왕면 용당리 45,http://place.map.kakao.com/26564190,129.48602215904378,35.745676475185775,5,true,EXACT,,
경주,봉길대왕암해변,0,봉길대왕암해변,"여행 > 관광,명소 > 해수욕장,해변",AT4,경북 경주시 문무대왕면 봉길리,http://place.map.kakao.com/7909799,129.48394767024934,35.73991690270128,10,true,EXACT,,
경주,봉길대왕암해변,1,봉길대왕암해변 주차장,"교통,수송 > 교통시설 > 주차장",PK6,경북 경주시 문무대왕면 봉길해안길 41,http://place.map.kakao.com/20571935,129.48345970220012,35.740395503161636,8,true,CANDIDATE_LONGER,,주차장
경주,갈매기횟집,0,갈매기횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,경북 경주시 감포읍 대밑길 12-17,http://place.map.kakao.com/1061058370,129.486690288189,35.7460500886828,10,true,EXACT,,
경주,갈매기횟집,1,갈매기횟집민박,여행 > 숙박 > 민박,AD5,경북 경주시 감포읍 대밑길 12-22,http://place.map.kakao.com/1080495453,129.485616151489,35.7455217883694,8,true,CANDIDATE_LONGER,,민박
경주,갈매기횟집,2,갈매기회식당,"음식점 > 한식 > 해물,생선 > 회",FD6,경북 경주시 감포읍 감포로11길 20-53,http://place.map.kakao.com/1304415781,129.50990732814,35.8071423233445,5,false,DISJOINT,,
경주,경주 금리단길,0,경주금리단길,"여행 > 관광,명소 > 테마거리",AT4,경북 경주시 노동동 280-1,http://place.map.kakao.com/122904148,129.213552753539,35.844070848531,5,true,EXACT,,
경주,경주 금리단길,1,2026 경주 황금카니발,이슈 > 이벤트 > 페스티벌,,경북 경주시 노동동 80-1,http://place.map.kakao.com/2071790169,129.213503575995,35.8423813957122,3,false,DISJOINT,,
경주,경주대릉원,0,대릉원,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",,경북 경주시 황남동 31-1,http://place.map.kakao.com/8288444,129.21333399231364,35.83819105876201,8,true,AI_LONGER,,
경주,경주대릉원,1,스타벅스 경주대릉원점,음식점 > 카페 > 커피전문점 > 스타벅스,CE7,경북 경주시 첨성로 125,http://place.map.kakao.com/24994872,129.214987136254,35.8340500195735,10,true,CANDIDATE_LONGER,스타벅스,점
경주,경주대릉원,2,경주 대릉원돌담길 벚꽃축제,이슈 > 이벤트 > 페스티벌,,경북 경주시 황남동 15-11,http://place.map.kakao.com/23787734,129.21369808014725,35.839187212382924,3,true,CANDIDATE_LONGER,,돌담길벚꽃축제
경주,경주대릉원,3,경주역사유적지구 대릉원지구,"여행 > 관광,명소 > 문화유적",,경북 경주시 황남동 53,http://place.map.kakao.com/17566887,129.211775624431,35.8385783793198,3,false,DISJOINT,,
경주,경주대릉원,4,경주십원빵 대릉원,"음식점 > 간식 > 제과,베이커리",FD6,경북 경주시 포석로1092번길 70,http://place.map.kakao.com/1565716879,129.215443262303,35.834854350818,5,false,DISJOINT,,
경주,포석로 소갈비찜,0,포석로소갈비찜,"음식점 > 한식 > 육류,고기 > 갈비",FD6,경북 경주시 포석로1068번길 22,http://place.map.kakao.com/1775498827,129.211840825689,35.8359055792282,5,true,EXACT,,
경주,포석로 소갈비찜,1,소옥,음식점 > 한식,FD6,경북 경주시 포석로1050번길 29,http://place.map.kakao.com/1358676395,129.21245821648847,35.83454894858,5,false,DISJOINT,,
경주,포석로 소갈비찜,2,취향가옥,"음식점 > 한식 > 육류,고기 > 갈비",FD6,경북 경주시 포석로1095번길 7,http://place.map.kakao.com/1868165341,129.209315661139,35.8386569885744,5,false,DISJOINT,,
경주,포석로 소갈비찜,3,포석로 소갈비찜 2호점,"음식점 > 한식 > 육류,고기 > 갈비",FD6,경북 경주시 포석로 1058-4,http://place.map.kakao.com/1747033771,129.209912626897,35.8353256535758,10,true,CANDIDATE_LONGER,,2호점
경주,포석로 소갈비찜,4,거송갈비찜 황남점,"음식점 > 한식 > 육류,고기 > 갈비",FD6,경북 경주시 포석로1068번길 20-2,http://place.map.kakao.com/1848220059,129.21154667390323,35.83599208919872,5,false,DISJOINT,,
경주,미피스토어,0,미피스토어 경주,"가정,생활 > 생활용품점 > 인테리어장식판매",,경북 경주시 포석로 1046,http://place.map.kakao.com/210891597,129.209585034485,35.8342864663504,8,true,CANDIDATE_LONGER,,경주
경주,미피스토어,1,교리숯불갈비,"음식점 > 한식 > 육류,고기 > 갈비",FD6,경북 경주시 포석로 1046-3,http://place.map.kakao.com/313961716,129.209683181412,35.8344738806838,5,false,DISJOINT,,
경주,이치니산도,0,이치니산도,음식점 > 카페 > 테마카페 > 디저트카페,CE7,경북 경주시 사정로 58,http://place.map.kakao.com/1918888925,129.20928817392573,35.836389561766225,10,true,EXACT,,
경주,청온채,0,청온채,음식점 > 한식,FD6,경북 경주시 포석로1079번길 8-5,http://place.map.kakao.com/1537697848,129.208798933628,35.83762127831,10,true,EXACT,,
경주,보문정(경주),0,보문정,"여행 > 관광,명소",,경북 경주시 신평동 150-1,http://place.map.kakao.com/11943719,129.2896006557967,35.84095853444243,8,true,AI_LONGER,,
경주,올바릇식당 경주점,-1,,,,,,,,,,,,
경주,경주루지월드,0,경주루지월드,"여행 > 관광,명소 > 유원지",AT4,경북 경주시 천북남로 16,http://place.map.kakao.com/1657883363,129.28915834783714,35.84447287099048,10,true,EXACT,,
경주,경주루지월드,1,경주루지월드 루지푸드코트,음식점 > 푸드코트,FD6,경북 경주시 천북남로 16,http://place.map.kakao.com/2113514060,129.28907171628362,35.844885391469646,10,true,CANDIDATE_LONGER,,루지푸드코트
경주,경주루지월드,2,레이저아레나 경주보문,"스포츠,레저 > 스포츠시설 > 서바이벌게임",,경북 경주시 천북남로 16,http://place.map.kakao.com/1105994874,129.29309882400594,35.84473198486022,3,false,DISJOINT,,
경주,경주루지월드,3,탑솜사탕 경주루지월드점,음식점 > 간식,FD6,경북 경주시 천북남로 16,http://place.map.kakao.com/816083092,129.28909991521337,35.844788443856814,10,true,CANDIDATE_LONGER,탑솜사탕,점
경주,경주루지월드,4,액티브아레나 경주점,"스포츠,레저 > 스포츠시설 > 서바이벌게임",,경북 경주시 천북남로 16,http://place.map.kakao.com/293069973,129.2891612322329,35.84476565050012,3,false,DISJOINT,,
경주,조돌칼국수 경주본점,-1,,,,,,,,,,,,
경주,백조식당,0,백조식당,음식점 > 한식,FD6,경북 경주시 첨성로81번길 31,http://place.map.kakao.com/1015604817,129.2108878278,35.8358960917846,10,true,EXACT,,
경주,백조식당,1,백조다방,음식점 > 카페 > 다방,CE7,경북 경주시 건천읍 단석로 1998,http://place.map.kakao.com/10395488,129.10139288062274,35.84839219209629,5,false,DISJOINT,,
경주,교촌가람,0,교촌가람,"음식점 > 간식 > 떡,한과",FD6,경북 경주시 교촌길 39-11,http://place.map.kakao.com/27460279,129.2156635638103,35.83020359733635,10,true,EXACT,,
경주,교촌치킨 신경주역점,0,교촌치킨 신경주역점,음식점 > 치킨 > 교촌치킨,FD6,경북 경주시 건천읍 경주역세권4로 28,http://place.map.kakao.com/317044323,129.136375190988,35.802645417623,10,true,EXACT,,
경주,전촌항,0,전촌항,"교통,수송 > 교통시설 > 항구,포구",,경북 경주시 감포읍 전촌리 1245-11,http://place.map.kakao.com/25018001,129.495158102412,35.7915263065441,8,true,EXACT,,
부산,부산엑스더스카이,0,부산엑스더스카이,"여행 > 관광,명소 > 전망대",AT4,부산 해운대구 달맞이길 30,http://place.map.kakao.com/1431820215,129.1697343615961,35.15958657405275,10,true,EXACT,,
부산,부산엑스더스카이,1,인생네컷 부산엑스더스카이로드점,"문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 인생네컷",,부산 해운대구 달맞이길 30,http://place.map.kakao.com/2028192227,129.168014073303,35.1613331563992,8,true,CANDIDATE_LONGER,인생네컷,로드점
부산,카페해운대1994,0,카페해운대1994,음식점 > 카페,CE7,부산 해운대구 해운대로 620,http://place.map.kakao.com/1578643703,129.15856665489636,35.16322221027609,10,true,EXACT,,
부산,카페해운대1994,1,카페해운대1994 연산점,음식점 > 카페,CE7,부산 연제구 고분로 63,http://place.map.kakao.com/1523296794,129.0894060613,35.1857539029131,10,true,CANDIDATE_LONGER,,연산점
부산,카페해운대1994,2,카페해운대1994 장산역점,음식점 > 카페,CE7,부산 해운대구 양운로42번길 12,http://place.map.kakao.com/1394548755,129.177855733752,35.1679898851694,10,true,CANDIDATE_LONGER,,장산역점
부산,상국이네,0,상국이네,음식점 > 분식,FD6,부산 해운대구 구남로41번길 40-1,http://place.map.kakao.com/9089301,129.16287693095907,35.162016169133,10,true,EXACT,,
부산,상국이네,1,상국이네분식 신세계백화점 센텀시티점,음식점 > 분식,FD6,부산 해운대구 센텀남대로 35,http://place.map.kakao.com/68633537,129.129043830593,35.1686678485493,10,true,CANDIDATE_LONGER,,분식신세계백화점센텀시티점
부산,동백공원,0,동백공원,여행 > 공원 > 도시근린공원,,부산 해운대구 우동 708-3,http://place.map.kakao.com/10296784,129.152378047079,35.1542875882683,8,true,EXACT,,
부산,동백공원,1,동백섬,"여행 > 관광,명소 > 섬 > 섬(내륙)",AT4,부산 해운대구 우동 708-3,http://place.map.kakao.com/8257954,129.152289970167,35.1539431141198,5,false,DISJOINT,,
부산,동백공원,2,동백공원 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,부산 해운대구 우동 721,http://place.map.kakao.com/25712061,129.151453949145,35.1556953756682,8,true,CANDIDATE_LONGER,,공영주차장
부산,동백공원,3,동백공원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,부산 해운대구 우동 747-9,http://place.map.kakao.com/20515410,129.152578677939,35.1569045498011,8,true,CANDIDATE_LONGER,,주차장
부산,동백공원,4,동백공원출렁다리,"여행 > 관광,명소",,부산 해운대구 우동 708-1,http://place.map.kakao.com/719410575,129.153887897486,35.1547059098732,8,true,CANDIDATE_LONGER,,출렁다리
부산,동백섬,0,동백섬,"여행 > 관광,명소 > 섬 > 섬(내륙)",AT4,부산 해운대구 우동 708-3,http://place.map.kakao.com/8257954,129.152289970167,35.1539431141198,10,true,EXACT,,
부산,동백섬,1,동백섬횟집,"음식점 > 한식 > 해물,생선 > 회",FD6,부산 해운대구 해운대해변로209번나길 17,http://place.map.kakao.com/14735817,129.15465460018015,35.160435890200745,10,true,CANDIDATE_LONGER,,횟집
부산,동백섬,2,동백섬 누리마루전망대,"여행 > 관광,명소 > 전망대",AT4,부산 해운대구 우동 710-1,http://place.map.kakao.com/213928278,129.152533269093,35.1521833603479,10,true,CANDIDATE_LONGER,,누리마루전망대
부산,동백섬,3,현대아쿠아팰리스동백섬아파트,부동산 > 주거시설 > 아파트,,부산 해운대구 동백로 23,http://place.map.kakao.com/11332069,129.15118280086256,35.159398488519564,8,true,CANDIDATE_LONGER,현대아쿠아팰리스,아파트
