requestId,location,regionTier,keywordSet,day,placeCount,mealCount,lambda,beforeKm,afterKm,shortestKm,mealViolationMinutes,crossings,backtracks
4,부산,FAMOUS,A,3,6,2,3.00,3.4503,2.9130,2.1878,0,1,2
4,부산,FAMOUS,A,3,6,2,4.00,3.4503,2.9130,2.1878,0,1,2
4,부산,FAMOUS,A,3,6,2,8.00,3.4503,2.9130,2.1878,0,1,2
4,부산,FAMOUS,A,3,6,2,16.00,3.4503,2.9130,2.1878,0,1,2
5,부산,FAMOUS,B,1,6,2,0.00,14.8662,7.6841,7.6841,143,0,0
5,부산,FAMOUS,B,1,6,2,0.25,14.8662,8.3928,7.6841,31,1,2
5,부산,FAMOUS,B,1,6,2,0.50,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,1.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,1.25,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,1.50,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,1.75,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,2.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,3.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,4.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,8.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,1,6,2,16.00,14.8662,10.8548,7.6841,0,1,3
5,부산,FAMOUS,B,2,6,2,0.00,6.6351,3.3077,3.3077,45,0,1
5,부산,FAMOUS,B,2,6,2,0.25,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,0.50,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,1.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,1.25,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,1.50,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,1.75,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,2.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,3.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,4.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,8.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,2,6,2,16.00,6.6351,5.4461,3.3077,0,0,2
5,부산,FAMOUS,B,3,6,2,0.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,0.25,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,0.50,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,1.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,1.25,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,1.50,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,1.75,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,2.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,3.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,4.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,8.00,7.9590,4.4743,4.4743,0,0,1
5,부산,FAMOUS,B,3,6,2,16.00,7.9590,4.4743,4.4743,0,0,1
6,부산,FAMOUS,C,1,6,2,0.00,3.8732,2.6028,2.6028,136,0,1
6,부산,FAMOUS,C,1,6,2,0.25,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,0.50,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,1.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,1.25,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,1.50,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,1.75,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,2.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,3.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,4.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,8.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,1,6,2,16.00,3.8732,2.9012,2.6028,0,1,2
6,부산,FAMOUS,C,2,6,2,0.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,0.25,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,0.50,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,1.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,1.25,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,1.50,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,1.75,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,2.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,3.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,4.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,8.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,2,6,2,16.00,6.3222,2.2666,2.2666,0,0,0
6,부산,FAMOUS,C,3,6,2,0.00,2.1848,1.4061,1.4061,5,0,2
6,부산,FAMOUS,C,3,6,2,0.25,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,0.50,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,1.00,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,1.25,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,1.50,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,1.75,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,2.00,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,3.00,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,4.00,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,8.00,2.1848,1.4746,1.4061,0,0,2
6,부산,FAMOUS,C,3,6,2,16.00,2.1848,1.4746,1.4061,0,0,2
7,제주,FAMOUS,A,1,5,1,0.00,1.8586,1.0466,1.0466,34,0,0
7,제주,FAMOUS,A,1,5,1,0.25,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,0.50,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,1.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,1.25,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,1.50,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,1.75,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,2.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,3.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,4.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,8.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,1,5,1,16.00,1.8586,1.0466,1.0466,0,0,0
7,제주,FAMOUS,A,2,6,2,0.00,5.9798,3.1983,3.1983,289,0,3
7,제주,FAMOUS,A,2,6,2,0.25,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,0.50,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,1.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,1.25,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,1.50,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,1.75,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,2.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,3.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,4.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,8.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,2,6,2,16.00,5.9798,4.0785,3.1983,0,0,2
7,제주,FAMOUS,A,3,6,2,0.00,3.1881,1.4961,1.4961,499,0,0
7,제주,FAMOUS,A,3,6,2,0.25,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,0.50,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,1.00,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,1.25,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,1.50,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,1.75,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,2.00,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,3.00,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,4.00,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,8.00,3.1881,2.4350,1.4961,0,0,2
7,제주,FAMOUS,A,3,6,2,16.00,3.1881,2.4350,1.4961,0,0,2
8,제주,FAMOUS,B,1,6,2,0.00,9.5297,6.0700,6.0700,226,0,1
8,제주,FAMOUS,B,1,6,2,0.25,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,0.50,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,1.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,1.25,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,1.50,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,1.75,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,2.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,3.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,4.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,8.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,1,6,2,16.00,9.5297,6.4221,6.0700,0,0,1
8,제주,FAMOUS,B,2,6,2,0.00,7.7937,5.3070,5.3070,150,0,0
8,제주,FAMOUS,B,2,6,2,0.25,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,0.50,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,1.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,1.25,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,1.50,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,1.75,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,2.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,3.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,4.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,8.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,2,6,2,16.00,7.7937,5.8807,5.3070,0,0,1
8,제주,FAMOUS,B,3,6,2,0.00,12.3837,6.9830,6.9830,140,0,1
8,제주,FAMOUS,B,3,6,2,0.25,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,0.50,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,1.00,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,1.25,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,1.50,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,1.75,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,2.00,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,3.00,12.3837,7.9914,6.9830,0,1,2
8,제주,FAMOUS,B,3,6,2,4.00,12.3837,7.9914,6.9830,0,1,2
